capsule_id,scaffold,annotation_agent_run_id,public_agent_run_id,canonical_public_id,annotation_accuracy,public_accuracy,score_changed,public_url,api_url
capsule-0152700,"Claude Code (anthropic/claude-opus-4-5, think=10000)",06fa655e-c1dc-41ed-93d4-f9fdc926c44e,c4ba3032-53de-47d3-8566-3c8d12f1d047,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:c4ba3032-53de-47d3-8566-3c8d12f1d047,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/c4ba3032-53de-47d3-8566-3c8d12f1d047,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=c4ba3032-53de-47d3-8566-3c8d12f1d047
capsule-0152700,Claude Code (anthropic/claude-opus-4-6),7e70fe02-c6ae-4a86-a1b7-18927aeebaa3,ad26d338-4dc7-4b11-a050-de2148bcb2c1,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:ad26d338-4dc7-4b11-a050-de2148bcb2c1,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/ad26d338-4dc7-4b11-a050-de2148bcb2c1,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=ad26d338-4dc7-4b11-a050-de2148bcb2c1
capsule-0152700,"Codex Agent (gpt-5.4, re=high)",23b8ef98-179b-425e-a0a8-10c9b8bc3650,40a14c69-e7c4-46b0-bdd4-03de19bf2696,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:40a14c69-e7c4-46b0-bdd4-03de19bf2696,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/40a14c69-e7c4-46b0-bdd4-03de19bf2696,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=40a14c69-e7c4-46b0-bdd4-03de19bf2696
capsule-0152700,"Codex Agent (gpt-5.4, re=medium)",8abbd58c-9d14-425f-906e-53ea7c703b2b,a9587832-81a9-4678-85b5-56eb120a8779,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:a9587832-81a9-4678-85b5-56eb120a8779,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/a9587832-81a9-4678-85b5-56eb120a8779,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=a9587832-81a9-4678-85b5-56eb120a8779
capsule-0152700,"Core Agent (anthropic/claude-opus-4-5, steps=200)",7cf844ce-7eb3-4274-802e-2d179a0bb545,08b4b909-c0bc-457a-ba86-72402da0c160,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:08b4b909-c0bc-457a-ba86-72402da0c160,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/08b4b909-c0bc-457a-ba86-72402da0c160,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=08b4b909-c0bc-457a-ba86-72402da0c160
capsule-0152700,"Core Agent (anthropic/claude-opus-4-6, steps=200)",cf2a36b6-efc4-42fa-8b22-96ca2788aa10,b6288b89-32f5-4e54-aa92-0c072d0d7d52,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:b6288b89-32f5-4e54-aa92-0c072d0d7d52,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/b6288b89-32f5-4e54-aa92-0c072d0d7d52,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=b6288b89-32f5-4e54-aa92-0c072d0d7d52
capsule-0152700,"Core Agent (gpt-5.4, steps=200)",e2747417-ef0d-40e0-a44b-87913a4d329d,3baa87ba-7478-43de-8ee4-aeef5a776cb5,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:3baa87ba-7478-43de-8ee4-aeef5a776cb5,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/3baa87ba-7478-43de-8ee4-aeef5a776cb5,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=3baa87ba-7478-43de-8ee4-aeef5a776cb5
capsule-0152700,"Open Code (anthropic/claude-opus-4-5, think=10000)",3e3e3f69-ac31-4e0f-af4d-d7c1b03ba966,0d11ab40-d428-456b-a039-f32c28901d6c,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:0d11ab40-d428-456b-a039-f32c28901d6c,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/0d11ab40-d428-456b-a039-f32c28901d6c,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=0d11ab40-d428-456b-a039-f32c28901d6c
capsule-0152700,Open Code (anthropic/claude-opus-4-6),dda3aab1-7646-4a2e-a129-8ef9fe6e8ab9,0762930f-c10d-449f-8d9f-644fdcc5c23f,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:0762930f-c10d-449f-8d9f-644fdcc5c23f,0,0,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/0762930f-c10d-449f-8d9f-644fdcc5c23f,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=0762930f-c10d-449f-8d9f-644fdcc5c23f
capsule-0152700,"Open Code (openai/gpt-5.4, re=high)",0c041785-2f82-4232-a7bf-d5a4426aed9c,c6c8127f-843b-457e-972e-8081a50b3581,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:c6c8127f-843b-457e-972e-8081a50b3581,0,0,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/c6c8127f-843b-457e-972e-8081a50b3581,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=c6c8127f-843b-457e-972e-8081a50b3581
capsule-0201673,"Claude Code (anthropic/claude-opus-4-5, think=10000)",8ee3abdd-4512-4938-be36-7ab51208b465,e1d0bc5b-db07-4ba7-bc91-438fc559464d,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:e1d0bc5b-db07-4ba7-bc91-438fc559464d,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/e1d0bc5b-db07-4ba7-bc91-438fc559464d,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=e1d0bc5b-db07-4ba7-bc91-438fc559464d
capsule-0201673,Claude Code (anthropic/claude-opus-4-6),47df74be-96cb-4867-bd01-34ca30bec90a,9be4cf66-4d1d-4d2b-8d00-00ccd2002f71,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:9be4cf66-4d1d-4d2b-8d00-00ccd2002f71,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/9be4cf66-4d1d-4d2b-8d00-00ccd2002f71,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=9be4cf66-4d1d-4d2b-8d00-00ccd2002f71
capsule-0201673,"Codex Agent (gpt-5.4, re=high)",bcc16027-3640-4302-af46-ae50501500be,7748231c-c08e-4241-aed1-21c06713551c,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:7748231c-c08e-4241-aed1-21c06713551c,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/7748231c-c08e-4241-aed1-21c06713551c,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=7748231c-c08e-4241-aed1-21c06713551c
capsule-0201673,"Codex Agent (gpt-5.4, re=medium)",1aa9bdf7-fd08-4f4a-8b41-5a77e7d9c272,b243e862-e36a-43a8-ab2d-7e620cbcac95,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:b243e862-e36a-43a8-ab2d-7e620cbcac95,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/b243e862-e36a-43a8-ab2d-7e620cbcac95,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=b243e862-e36a-43a8-ab2d-7e620cbcac95
capsule-0201673,"Core Agent (anthropic/claude-opus-4-5, steps=200)",0bd7bf54-88a7-467e-99c7-39838feed59b,06475b15-482e-4345-b96e-bc139b887d93,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:06475b15-482e-4345-b96e-bc139b887d93,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/06475b15-482e-4345-b96e-bc139b887d93,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=06475b15-482e-4345-b96e-bc139b887d93
capsule-0201673,"Core Agent (anthropic/claude-opus-4-6, steps=200)",f9bc7e2f-6f70-4f69-bc0d-bb998a742707,18f98cbc-79dc-4eb1-999e-ee5a48c35473,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:18f98cbc-79dc-4eb1-999e-ee5a48c35473,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/18f98cbc-79dc-4eb1-999e-ee5a48c35473,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=18f98cbc-79dc-4eb1-999e-ee5a48c35473
capsule-0201673,"Core Agent (gpt-5.4, steps=200)",aae5bbbb-7247-4e9c-8557-8b2355a98a66,22d957e1-30d5-4a92-8b19-e7586d6beaeb,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:22d957e1-30d5-4a92-8b19-e7586d6beaeb,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/22d957e1-30d5-4a92-8b19-e7586d6beaeb,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=22d957e1-30d5-4a92-8b19-e7586d6beaeb
capsule-0201673,"Open Code (anthropic/claude-opus-4-5, think=10000)",b0eb0cc8-78ce-491b-a451-6bebab80500c,f269c7dd-0654-41e7-9970-4090d6faec8c,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:f269c7dd-0654-41e7-9970-4090d6faec8c,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/f269c7dd-0654-41e7-9970-4090d6faec8c,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=f269c7dd-0654-41e7-9970-4090d6faec8c
capsule-0201673,Open Code (anthropic/claude-opus-4-6),aa2e1792-0f56-4c3f-a034-c862fbf65b9b,d34a25d3-4c95-4111-8b7e-a8659b2f9bcf,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:d34a25d3-4c95-4111-8b7e-a8659b2f9bcf,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/d34a25d3-4c95-4111-8b7e-a8659b2f9bcf,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=d34a25d3-4c95-4111-8b7e-a8659b2f9bcf
capsule-0201673,"Open Code (openai/gpt-5.4, re=high)",ffe74a59-406d-4a65-903d-4638bd73cd66,ff9917a2-7ed3-460d-ad6d-d14cb6c387d0,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:ff9917a2-7ed3-460d-ad6d-d14cb6c387d0,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/ff9917a2-7ed3-460d-ad6d-d14cb6c387d0,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=ff9917a2-7ed3-460d-ad6d-d14cb6c387d0
capsule-0504157,"Claude Code (anthropic/claude-opus-4-5, think=10000)",f2ba68d3-2854-449d-b227-8c5d23eca161,bce8aa31-e7b0-46cf-ba7e-801fbffd2471,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:bce8aa31-e7b0-46cf-ba7e-801fbffd2471,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/bce8aa31-e7b0-46cf-ba7e-801fbffd2471,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=bce8aa31-e7b0-46cf-ba7e-801fbffd2471
capsule-0504157,Claude Code (anthropic/claude-opus-4-6),ab96a4a4-d82f-44e7-a4ad-d163ae1656f6,147e02bc-ef92-43d6-9dcf-2242279167fb,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:147e02bc-ef92-43d6-9dcf-2242279167fb,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/147e02bc-ef92-43d6-9dcf-2242279167fb,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=147e02bc-ef92-43d6-9dcf-2242279167fb
capsule-0504157,"Codex Agent (gpt-5.4, re=high)",1d0ee4a4-521b-4ffb-b42b-88722ba0af7f,89e19b6c-9ce6-4505-9aaa-445327a0f6e1,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:89e19b6c-9ce6-4505-9aaa-445327a0f6e1,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/89e19b6c-9ce6-4505-9aaa-445327a0f6e1,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=89e19b6c-9ce6-4505-9aaa-445327a0f6e1
capsule-0504157,"Codex Agent (gpt-5.4, re=medium)",4bb22ed2-f4a1-4ded-a16c-7bb53f20328a,24d83dd6-c72d-483e-ad41-862fa92b6ea6,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:24d83dd6-c72d-483e-ad41-862fa92b6ea6,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/24d83dd6-c72d-483e-ad41-862fa92b6ea6,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=24d83dd6-c72d-483e-ad41-862fa92b6ea6
capsule-0504157,"Core Agent (anthropic/claude-opus-4-5, steps=200)",ed44e777-624a-4ae4-8941-5ba9a9edc94f,59132a4a-0e8a-4858-beef-dd709623036a,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:59132a4a-0e8a-4858-beef-dd709623036a,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/59132a4a-0e8a-4858-beef-dd709623036a,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=59132a4a-0e8a-4858-beef-dd709623036a
capsule-0504157,"Core Agent (anthropic/claude-opus-4-6, steps=200)",80be4507-53a8-41ac-9b40-334a7ce7f280,4334cfc7-2d1d-4fa6-8716-8a9e58f59422,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:4334cfc7-2d1d-4fa6-8716-8a9e58f59422,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/4334cfc7-2d1d-4fa6-8716-8a9e58f59422,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=4334cfc7-2d1d-4fa6-8716-8a9e58f59422
capsule-0504157,"Core Agent (gpt-5.4, steps=200)",fee75e16-d2cf-43e3-be9e-a72432976c2c,c04e7d7c-fdd4-4b85-85b9-06f0de9792f3,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:c04e7d7c-fdd4-4b85-85b9-06f0de9792f3,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/c04e7d7c-fdd4-4b85-85b9-06f0de9792f3,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=c04e7d7c-fdd4-4b85-85b9-06f0de9792f3
capsule-0504157,"Open Code (anthropic/claude-opus-4-5, think=10000)",8e482bf1-8fcd-49db-9c02-c63a25f2c66e,66373279-8abd-440a-8097-208b493ab655,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:66373279-8abd-440a-8097-208b493ab655,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/66373279-8abd-440a-8097-208b493ab655,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=66373279-8abd-440a-8097-208b493ab655
capsule-0504157,Open Code (anthropic/claude-opus-4-6),3c7fefe1-6510-4c33-80ee-775408448522,3d872127-0466-402a-8f63-99699c64eab3,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:3d872127-0466-402a-8f63-99699c64eab3,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/3d872127-0466-402a-8f63-99699c64eab3,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=3d872127-0466-402a-8f63-99699c64eab3
capsule-0504157,"Open Code (openai/gpt-5.4, re=high)",9b5b6e11-caaa-4319-bea8-0d60dde11d52,7534dca5-9abd-4e74-b395-08b7c8d82597,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:7534dca5-9abd-4e74-b395-08b7c8d82597,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/7534dca5-9abd-4e74-b395-08b7c8d82597,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=7534dca5-9abd-4e74-b395-08b7c8d82597
capsule-0851068,"Claude Code (anthropic/claude-opus-4-5, think=10000)",d7420a73-afb8-40ab-8df4-9c1d8c62641c,71742361-6dc0-472b-8b39-dcfa45ee3b1d,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:71742361-6dc0-472b-8b39-dcfa45ee3b1d,0,0,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/71742361-6dc0-472b-8b39-dcfa45ee3b1d,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=71742361-6dc0-472b-8b39-dcfa45ee3b1d
capsule-0851068,Claude Code (anthropic/claude-opus-4-6),64ed6a35-929e-43f8-8796-b15fe396ee23,819a6a84-56d2-4934-a070-d7caa111d817,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:819a6a84-56d2-4934-a070-d7caa111d817,0,0,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/819a6a84-56d2-4934-a070-d7caa111d817,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=819a6a84-56d2-4934-a070-d7caa111d817
capsule-0851068,"Codex Agent (gpt-5.4, re=high)",47a71f16-e342-46f3-a88a-5b3b1c04b666,92f92744-d832-486d-bd2e-d0a3f3a0fba7,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:92f92744-d832-486d-bd2e-d0a3f3a0fba7,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/92f92744-d832-486d-bd2e-d0a3f3a0fba7,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=92f92744-d832-486d-bd2e-d0a3f3a0fba7
capsule-0851068,"Codex Agent (gpt-5.4, re=medium)",9e85cdd9-9a9e-40db-8f20-68011472a5ba,6c735729-7631-4c2a-8e0c-badc55da89de,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:6c735729-7631-4c2a-8e0c-badc55da89de,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/6c735729-7631-4c2a-8e0c-badc55da89de,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=6c735729-7631-4c2a-8e0c-badc55da89de
capsule-0851068,"Core Agent (anthropic/claude-opus-4-5, steps=200)",f5824ad7-0052-4841-84e0-a6e4410d8159,6fa0a00a-e08b-4a73-ae54-204804fe5ba4,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:6fa0a00a-e08b-4a73-ae54-204804fe5ba4,0,0,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/6fa0a00a-e08b-4a73-ae54-204804fe5ba4,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=6fa0a00a-e08b-4a73-ae54-204804fe5ba4
capsule-0851068,"Core Agent (anthropic/claude-opus-4-6, steps=200)",4190ad7e-2f2d-4b40-8957-3c962fade70c,81f1b577-5109-425d-8585-8dbf43c96929,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:81f1b577-5109-425d-8585-8dbf43c96929,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/81f1b577-5109-425d-8585-8dbf43c96929,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=81f1b577-5109-425d-8585-8dbf43c96929
capsule-0851068,"Core Agent (gpt-5.4, steps=200)",2db8ffc2-0d74-43dd-acc6-0c12219aa43c,d3bb4949-1d35-4af5-b31a-fec4facab89c,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:d3bb4949-1d35-4af5-b31a-fec4facab89c,0,0,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/d3bb4949-1d35-4af5-b31a-fec4facab89c,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=d3bb4949-1d35-4af5-b31a-fec4facab89c
capsule-0851068,"Open Code (anthropic/claude-opus-4-5, think=10000)",002f7fac-c3e6-43df-86a3-6f4e6c21766e,477de6dd-5c2b-4431-9c06-103bebf12ab6,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:477de6dd-5c2b-4431-9c06-103bebf12ab6,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/477de6dd-5c2b-4431-9c06-103bebf12ab6,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=477de6dd-5c2b-4431-9c06-103bebf12ab6
capsule-0851068,Open Code (anthropic/claude-opus-4-6),d537c58e-6d06-4423-9860-0378db331ae9,d1e1e609-6013-4c5b-bec6-212d585bf6cb,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:d1e1e609-6013-4c5b-bec6-212d585bf6cb,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/d1e1e609-6013-4c5b-bec6-212d585bf6cb,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=d1e1e609-6013-4c5b-bec6-212d585bf6cb
capsule-0851068,"Open Code (openai/gpt-5.4, re=high)",12688a5b-460f-418f-bbff-3e301ef20216,abbef3fd-3193-44fd-b369-c119240131a7,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:abbef3fd-3193-44fd-b369-c119240131a7,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/abbef3fd-3193-44fd-b369-c119240131a7,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=abbef3fd-3193-44fd-b369-c119240131a7
capsule-1175539,"Claude Code (anthropic/claude-opus-4-5, think=10000)",d33ef5a3-03ad-4162-beec-af6ceee848b8,5f3d0ff9-bce7-4ab9-a95d-89bccf96bea4,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:5f3d0ff9-bce7-4ab9-a95d-89bccf96bea4,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/5f3d0ff9-bce7-4ab9-a95d-89bccf96bea4,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=5f3d0ff9-bce7-4ab9-a95d-89bccf96bea4
capsule-1175539,Claude Code (anthropic/claude-opus-4-6),dd9415a0-8448-4790-9f36-13299a992522,da6bf98e-80e7-44f4-803e-e9f394b0e0ef,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:da6bf98e-80e7-44f4-803e-e9f394b0e0ef,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/da6bf98e-80e7-44f4-803e-e9f394b0e0ef,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=da6bf98e-80e7-44f4-803e-e9f394b0e0ef
capsule-1175539,"Codex Agent (gpt-5.4, re=high)",d970664f-06e4-4ac3-9f50-15dce30536cb,ba379959-b13a-41e9-adc1-521772bd3439,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:ba379959-b13a-41e9-adc1-521772bd3439,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/ba379959-b13a-41e9-adc1-521772bd3439,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=ba379959-b13a-41e9-adc1-521772bd3439
capsule-1175539,"Codex Agent (gpt-5.4, re=medium)",0d8400f6-b933-43cb-b2d8-dcb048f7711d,56b8682c-adba-4f40-9705-10474739d132,docent:f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7:56b8682c-adba-4f40-9705-10474739d132,1,1,false,https://docent.transluce.org/dashboard/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run/56b8682c-adba-4f40-9705-10474739d132,https://api.docent.transluce.org/rest/f739ce50-eec8-4d8e-86b3-2c3dd9f42ab7/agent_run?agent_run_id=56b8682c-adba-4f40-9705-10474739d132
